_LINE,_FIVETRAN_SYNCED,QUARTER,LATITUDE,CUSTOMER_ID,GENDER,TECH_SUPPORT,SENIOR_CITIZEN,STREAMING_TV,ZIP_CODE,INTERNET_SERVICE,BIRTH_DATE,PAYMENT_METHOD,CHURN_REASON,PARTNER,DEVICE_PROTECTION,TOTAL_CHARGES,CHURN_LABEL,MULTIPLE_LINES,ONLINE_BACKUP,CITY,PAPERLESS_BILLING,LONGITUDE,MONTHLY_CHARGES,ONLINE_SECURITY,DEPENDENTS,PHONE_SERVICE,CLTV,STATE,COUNTRY_CODE,DATE_JOINED,STREAMING_MOVIES,CONTRACT,TENURE_MONTHS
6986,2025-10-29 13:44:02.053 Z,2025Q2,-69667,4690-PKDQG,Female,No,Yes,Yes,50135,Fiber optic,1947-06-24 00:00:00.000 Z,Electronic check,,Yes,Yes,-382.2,No,Yes,Yes,Semarang,Yes,1104167,95.55,No,No,Yes,-382.2,Jawa Tengah,ID,2025-04-30 00:00:00.000 Z,No,Month-to-month,-4
1034,2025-10-29 13:44:01.356 Z,2020Q3,-62088,5275-SQEIZ,Male,No,No,No,10110,Fiber optic,1999-04-24 00:00:00.000 Z,Mailed check,Competitor had better devices,No,No,4204.2,Yes,No,No,Jakarta,Yes,1068456,80.85,No,No,Yes,21021,DKI Jakarta,ID,2020-09-17 00:00:00.000 Z,Yes,Month-to-month,52
1962,2025-10-29 13:44:01.521 Z,2020Q1,35952,2928-HLDBA,Female,No internet service,No,No internet service,20111,No,1987-12-07 00:00:00.000 Z,Mailed check,,No,No internet service,1242,No,No,No internet service,Medan,No,986722,20.7,No internet service,No,Yes,6210,Sumatera Utara,ID,2020-01-02 00:00:00.000 Z,No internet service,Month-to-month,60
1147,2025-10-29 13:44:01.377 Z,2025Q3,-51477,3400-ESFUW,Male,Yes,No,No,90111,DSL,1965-01-26 00:00:00.000 Z,Bank transfer (automatic),Competitor offered more data,Yes,No,-402.85,Yes,No,Yes,Makassar,No,1194327,57.55,Yes,No,Yes,-402.85,Sulawesi Selatan,ID,2025-07-05 00:00:00.000 Z,No,Two year,-7
1140,2025-10-29 13:44:01.376 Z,2023Q4,-29909,6121-VZNQB,Female,No internet service,No,No internet service,30111,No,1984-09-09 00:00:00.000 Z,Mailed check,Competitor made better offer,No,No internet service,229.2,Yes,No,No internet service,Palembang,Yes,1047567,19.1,No internet service,No,Yes,229.2,Sumatera Selatan,ID,2023-12-19 00:00:00.000 Z,No internet service,Month-to-month,12
6763,2025-10-29 13:44:02.034 Z,2025Q1,35952,3967-KXAPS,Male,Yes,No,Yes,20111,DSL,1980-04-18 00:00:00.000 Z,Credit card (automatic),,Yes,Yes,-276.9,No,Yes,Yes,Medan,No,986722,92.3,Yes,No,Yes,-276.9,Sumatera Utara,ID,2025-03-07 00:00:00.000 Z,Yes,Two year,-3
1662,2025-10-29 13:44:01.476 Z,2022Q1,-69667,2530-ENDWQ,Female,No,No,Yes,50135,Fiber optic,1986-02-28 00:00:00.000 Z,Bank transfer (automatic),Competitor offered more data,Yes,No,3373.2,Yes,Yes,No,Semarang,Yes,1104167,93.7,No,No,Yes,1.01195999999999e+16,Jawa Tengah,ID,2022-01-02 00:00:00.000 Z,Yes,Two year,36
3216,2025-10-29 13:44:01.690 Z,2024Q3,-62088,7554-AKDQF,Female,No,No,No,10110,DSL,1980-11-03 00:00:00.000 Z,Mailed check,,Yes,No,136.95,No,No,No,Jakarta,No,1068456,45.65,No,No,Yes,136.95,DKI Jakarta,ID,2024-09-27 00:00:00.000 Z,No,Month-to-month,3
2314,2025-10-29 13:44:01.575 Z,2024Q2,-69667,0459-SPZHJ,Male,No,No,Yes,50135,DSL,1970-09-26 00:00:00.000 Z,Credit card (automatic),,Yes,Yes,501,No,Yes,Yes,Semarang,No,1104167,83.5,Yes,No,Yes,501,Jawa Tengah,ID,2024-06-05 00:00:00.000 Z,Yes,Two year,6
5847,2025-10-29 13:44:01.950 Z,2024Q3,-72575,5627-TVBPP,Female,No internet service,No,No internet service,60119,No,1981-02-19 00:00:00.000 Z,Credit card (automatic),,No,No internet service,60.3,No,No,No internet service,Surabaya,Yes,1127521,20.1,No internet service,Yes,Yes,60.3,Jawa Timur,ID,2024-09-07 00:00:00.000 Z,No internet service,One year,3
6024,2025-10-29 13:44:01.967 Z,2021Q1,-51477,6047-SUHPR,Male,No,No,No,90111,DSL,2004-01-20 00:00:00.000 Z,Electronic check,,Yes,Yes,2691,No,No,Yes,Makassar,No,1194327,59.8,Yes,Yes,Yes,10764,Sulawesi Selatan,ID,2021-03-23 00:00:00.000 Z,No,One year,45
4913,2025-10-29 13:44:01.863 Z,2020Q4,-69175,3192-LNKRK,Male,No,No,Yes,40111,Fiber optic,1986-03-13 00:00:00.000 Z,Mailed check,,Yes,Yes,4202.5,No,No,No,Bandung,Yes,1076191,84.05,No,Yes,Yes,16810,Jawa Barat,ID,2020-10-24 00:00:00.000 Z,No,Month-to-month,50
2137,2025-10-29 13:44:01.554 Z,2021Q3,-86705,0104-PPXDV,Male,No,No,No,80114,DSL,1972-07-31 00:00:00.000 Z,Credit card (automatic),,Yes,Yes,2062.3,No,No,No,Denpasar,No,1152126,50.3,No,No,Yes,8249.2,Bali,ID,2021-08-12 00:00:00.000 Z,No,One year,41
6002,2025-10-29 13:44:01.967 Z,2023Q1,-77956,9555-SAHUZ,Female,No,No,No,55111,DSL,1961-10-19 00:00:00.000 Z,Electronic check,,Yes,No,1253.5,No,No,Yes,Yogyakarta,No,1103695,54.5,Yes,Yes,Yes,2507,DI Yogyakarta,ID,2023-02-01 00:00:00.000 Z,No,Month-to-month,23
6167,2025-10-29 13:44:01.978 Z,2024Q2,-86705,2077-MPJQO,Male,No,Yes,No,80114,Fiber optic,1935-10-30 00:00:00.000 Z,Electronic check,,Yes,No,452.4,No,Yes,No,Denpasar,Yes,1152126,75.4,No,No,Yes,452.4,Bali,ID,2024-06-15 00:00:00.000 Z,No,Month-to-month,6
2888,2025-10-29 13:44:01.643 Z,2021Q4,-62088,8060-HIWJJ,Male,Yes,No,Yes,10110,DSL,2003-05-18 00:00:00.000 Z,Credit card (automatic),,No,Yes,3115.8,No,Yes,Yes,Jakarta,No,1068456,86.55,No,No,Yes,9.3474e+15,DKI Jakarta,ID,2021-12-23 00:00:00.000 Z,Yes,Two year,36
1630,2025-10-29 13:44:01.474 Z,2025Q1,-72575,8650-RHRKE,Male,No,No,No,60119,DSL,2004-03-16 00:00:00.000 Z,Electronic check,Limited range of services,No,Yes,-59.3,Yes,No phone service,No,Surabaya,Yes,1127521,29.65,No,No,No,-59.3,Jawa Timur,ID,2025-02-12 00:00:00.000 Z,No,Month-to-month,-2
5680,2025-10-29 13:44:01.932 Z,2022Q4,-51477,6135-OZQVA,Female,No,No,No,90111,DSL,1992-03-12 00:00:00.000 Z,Electronic check,,No,No,1394.9,No,Yes,No,Makassar,Yes,1194327,53.65,Yes,No,Yes,2789.8,Sulawesi Selatan,ID,2022-11-04 00:00:00.000 Z,No,Month-to-month,26
6101,2025-10-29 13:44:01.976 Z,2024Q2,-69667,1431-CYWMH,Female,No internet service,No,No internet service,50135,No,1977-01-29 00:00:00.000 Z,Bank transfer (automatic),,Yes,No internet service,152.4,No,No,No internet service,Semarang,No,1104167,19.05,No internet service,Yes,Yes,152.4,Jawa Tengah,ID,2024-05-03 00:00:00.000 Z,No internet service,Month-to-month,8
783,2025-10-29 13:44:01.299 Z,2023Q4,-72575,9685-WKZGT,Male,No,Yes,No,60119,Fiber optic,1942-03-03 00:00:00.000 Z,Electronic check,Extra data charges,No,No,899.4,Yes,Yes,No,Surabaya,Yes,1127521,74.95,No,No,Yes,899.4,Jawa Timur,ID,2023-12-18 00:00:00.000 Z,No,Month-to-month,12
3675,2025-10-29 13:44:01.738 Z,2020Q3,-12379,2171-UDMFD,Male,No internet service,No,No internet service,76113,No,1980-10-20 00:00:00.000 Z,Credit card (automatic),,Yes,No internet service,991.95,No,No,No internet service,Balikpapan,Yes,1168523,19.45,No internet service,Yes,Yes,4959.75,Kalimantan Timur,ID,2020-09-25 00:00:00.000 Z,No internet service,Month-to-month,51
2538,2025-10-29 13:44:01.603 Z,2024Q1,-51477,0678-RLHVP,Female,No,No,Yes,90111,Fiber optic,1969-08-20 00:00:00.000 Z,Electronic check,,No,Yes,1055.5,No,Yes,Yes,Makassar,No,1194327,105.55,No,No,Yes,1055.5,Sulawesi Selatan,ID,2024-03-01 00:00:00.000 Z,Yes,Two year,10
799,2025-10-29 13:44:01.311 Z,2020Q3,-29909,0876-WDUUZ,Female,Yes,No,No,30111,Fiber optic,1980-02-06 00:00:00.000 Z,Credit card (automatic),Long distance charges,No,No,4611.6,Yes,No,No,Palembang,Yes,1047567,85.4,No,No,Yes,23058,Sumatera Selatan,ID,2020-07-02 00:00:00.000 Z,Yes,Month-to-month,54
1507,2025-10-29 13:44:01.453 Z,2025Q2,35952,1984-FCOWB,Female,Yes,No,Yes,20111,Fiber optic,1995-11-02 00:00:00.000 Z,Electronic check,Attitude of service provider,Yes,Yes,-657,Yes,Yes,Yes,Medan,Yes,986722,109.5,No,No,Yes,-657,Sumatera Utara,ID,2025-06-13 00:00:00.000 Z,Yes,One year,-6
6199,2025-10-29 13:44:01.986 Z,2020Q2,-86705,1709-EJDOX,Female,No internet service,No,No internet service,80114,No,1989-05-25 00:00:00.000 Z,Mailed check,,Yes,No internet service,1086.25,No,No,No internet service,Denpasar,No,1152126,19.75,No internet service,Yes,Yes,5431.25,Bali,ID,2020-06-14 00:00:00.000 Z,No internet service,Two year,55
551,2025-10-29 13:44:01.263 Z,2022Q1,-77956,3177-LASXD,Female,No,No,No,55111,Fiber optic,1969-06-16 00:00:00.000 Z,Electronic check,Poor expertise of phone support,No,No,2497.25,Yes,No,No,Yogyakarta,No,1103695,71.35,No,No,Yes,7491.75,DI Yogyakarta,ID,2022-01-26 00:00:00.000 Z,No,Month-to-month,35
972,2025-10-29 13:44:01.339 Z,2025Q2,-69667,4818-QIUFN,Female,No,Yes,No,50135,Fiber optic,1939-11-08 00:00:00.000 Z,Electronic check,Competitor offered higher download speeds,No,No,-395.75,Yes,Yes,No,Semarang,Yes,1104167,79.15,Yes,No,Yes,-395.75,Jawa Tengah,ID,2025-05-15 00:00:00.000 Z,No,Month-to-month,-5
4961,2025-10-29 13:44:01.865 Z,2022Q1,-77956,2428-ZMCTB,Male,No internet service,No,No internet service,55111,No,1975-05-03 00:00:00.000 Z,Credit card (automatic),,No,No internet service,711,No,No,No internet service,Yogyakarta,No,1103695,19.75,No internet service,No,Yes,2133,DI Yogyakarta,ID,2022-01-09 00:00:00.000 Z,No internet service,Month-to-month,36
1475,2025-10-29 13:44:01.443 Z,2025Q3,35952,6284-AHOOQ,Male,Yes,Yes,Yes,20111,Fiber optic,1952-08-03 00:00:00.000 Z,Bank transfer (automatic),Don't know,No,No,-633.5,Yes,Yes,No,Medan,Yes,986722,90.5,No,No,Yes,-633.5,Sumatera Utara,ID,2025-07-26 00:00:00.000 Z,No,Month-to-month,-7
2449,2025-10-29 13:44:01.592 Z,2024Q1,-12379,8728-SKJLR,Male,Yes,No,No,76113,Fiber optic,1962-07-13 00:00:00.000 Z,Electronic check,,No,No,816.75,No,No,No,Balikpapan,Yes,1168523,74.25,No,No,Yes,816.75,Kalimantan Timur,ID,2024-01-19 00:00:00.000 Z,No,Month-to-month,11
6878,2025-10-29 13:44:02.043 Z,2020Q4,-69175,4933-BSAIP,Female,No internet service,No,No internet service,40111,No,1997-08-09 00:00:00.000 Z,Mailed check,,Yes,No internet service,935.9,No,No,No internet service,Bandung,No,1076191,19.1,No internet service,No,Yes,3743.6,Jawa Barat,ID,2020-12-14 00:00:00.000 Z,No internet service,Two year,49
5216,2025-10-29 13:44:01.893 Z,2021Q2,-86705,9029-FEGVJ,Female,No,Yes,No,80114,Fiber optic,1946-10-29 00:00:00.000 Z,Mailed check,,Yes,Yes,3409.9,No,Yes,No,Denpasar,No,1152126,79.3,No,No,Yes,13639.6,Bali,ID,2021-06-14 00:00:00.000 Z,No,Month-to-month,43
6910,2025-10-29 13:44:02.050 Z,2022Q3,-72575,9700-ZCLOT,Male,No internet service,No,No internet service,60119,No,1984-04-21 00:00:00.000 Z,Mailed check,,No,No internet service,560,No,No,No internet service,Surabaya,No,1127521,20,No internet service,No,Yes,1680,Jawa Timur,ID,2022-08-26 00:00:00.000 Z,No internet service,Month-to-month,28
984,2025-10-29 13:44:01.340 Z,2020Q1,-77956,4424-TKOPW,Male,No,Yes,Yes,55111,Fiber optic,1946-03-11 00:00:00.000 Z,Electronic check,Lack of affordable download/upload speed,No,No,5537.15,Yes,Yes,No,Yogyakarta,Yes,1103695,93.85,No,No,Yes,27685.75,DI Yogyakarta,ID,2020-01-28 00:00:00.000 Z,Yes,Month-to-month,59
6174,2025-10-29 13:44:01.979 Z,2022Q3,-29909,9958-MEKUC,Male,Yes,No,No,30111,Fiber optic,1977-10-06 00:00:00.000 Z,Credit card (automatic),,Yes,Yes,3014.55,No,Yes,Yes,Palembang,No,1047567,103.95,Yes,Yes,Yes,9.04365e+15,Sumatera Selatan,ID,2022-08-11 00:00:00.000 Z,Yes,Two year,29
2284,2025-10-29 13:44:01.568 Z,2020Q3,-86705,2654-VBVPB,Female,No internet service,No,No internet service,80114,No,1976-07-26 00:00:00.000 Z,Bank transfer (automatic),,No,No internet service,1014.9,No,No,No internet service,Denpasar,No,1152126,19.9,No internet service,No,Yes,5074.5,Bali,ID,2020-09-27 00:00:00.000 Z,No internet service,Month-to-month,51
1930,2025-10-29 13:44:01.520 Z,2022Q2,35952,8108-UXRQN,Female,No,No,Yes,20111,DSL,1992-04-20 00:00:00.000 Z,Electronic check,,Yes,No,1516.5,No,No phone service,No,Medan,No,986722,50.55,Yes,Yes,No,4549.5,Sumatera Utara,ID,2022-06-28 00:00:00.000 Z,Yes,Month-to-month,30
6155,2025-10-29 13:44:01.978 Z,2021Q1,-62088,9867-NNXLC,Female,No internet service,No,No internet service,10110,No,1962-04-07 00:00:00.000 Z,Mailed check,,No,No internet service,962.4,No,No,No internet service,Jakarta,Yes,1068456,20.05,No internet service,No,Yes,3849.6,DKI Jakarta,ID,2021-01-10 00:00:00.000 Z,No internet service,Month-to-month,48
6980,2025-10-29 13:44:02.053 Z,2025Q2,-12379,9364-YKUVW,Male,No internet service,No,No internet service,76113,No,1979-05-31 00:00:00.000 Z,Mailed check,,No,No internet service,-118.8,No,No,No internet service,Balikpapan,Yes,1168523,19.8,No internet service,No,Yes,-118.8,Kalimantan Timur,ID,2025-06-13 00:00:00.000 Z,No internet service,Month-to-month,-6
1955,2025-10-29 13:44:01.521 Z,2021Q3,-51477,5712-AHQNN,Female,No,No,Yes,90111,Fiber optic,1986-04-29 00:00:00.000 Z,Electronic check,,No,Yes,3666,No,No,Yes,Makassar,Yes,1194327,91.65,No,No,Yes,14664,Sulawesi Selatan,ID,2021-08-22 00:00:00.000 Z,No,Month-to-month,40
6898,2025-10-29 13:44:02.043 Z,2021Q4,-62088,6229-LSCKB,Male,No,Yes,Yes,10110,Fiber optic,1939-04-21 00:00:00.000 Z,Electronic check,,No,No,2869.2,No,No,No,Jakarta,Yes,1068456,79.7,No,No,Yes,8.60759999999999e+15,DKI Jakarta,ID,2021-12-18 00:00:00.000 Z,No,Month-to-month,36
76,2025-10-29 13:44:01.090 Z,2021Q4,-86705,6390-DSAZX,Female,No,No,No,80114,Fiber optic,1966-03-21 00:00:00.000 Z,Mailed check,Product dissatisfaction,No,No,2796.8,Yes,No,No,Denpasar,Yes,1152126,73.6,Yes,No,Yes,8.3904e+15,Bali,ID,2021-10-24 00:00:00.000 Z,No,Month-to-month,38
3639,2025-10-29 13:44:01.737 Z,2024Q1,-72575,3771-PZOBW,Male,No,No,Yes,60119,Fiber optic,1979-03-28 00:00:00.000 Z,Credit card (automatic),,No,Yes,816.3,No,Yes,No,Surabaya,Yes,1127521,90.7,No,No,Yes,816.3,Jawa Timur,ID,2024-03-27 00:00:00.000 Z,No,Month-to-month,9
1487,2025-10-29 13:44:01.444 Z,2020Q2,-86705,9801-GDWGV,Female,No,No,Yes,80114,Fiber optic,1999-06-27 00:00:00.000 Z,Electronic check,Attitude of service provider,No,Yes,5896.65,Yes,Yes,Yes,Denpasar,Yes,1152126,103.45,No,No,Yes,29483.25,Bali,ID,2020-04-08 00:00:00.000 Z,Yes,Month-to-month,57
707,2025-10-29 13:44:01.292 Z,2020Q2,-12379,7938-OUHIO,Male,Yes,No,Yes,76113,Fiber optic,1964-01-06 00:00:00.000 Z,Electronic check,Attitude of service provider,No,Yes,5527.2,Yes,No,No,Balikpapan,Yes,1168523,98.7,No,No,Yes,27636,Kalimantan Timur,ID,2020-05-12 00:00:00.000 Z,Yes,Month-to-month,56
1974,2025-10-29 13:44:01.522 Z,2022Q4,-77956,6217-KDYWC,Male,No internet service,No,No internet service,55111,No,1963-05-18 00:00:00.000 Z,Mailed check,,No,No internet service,470.4,No,No,No internet service,Yogyakarta,Yes,1103695,19.6,No internet service,No,Yes,940.8,DI Yogyakarta,ID,2022-12-20 00:00:00.000 Z,No internet service,Two year,24
4490,2025-10-29 13:44:01.817 Z,2022Q3,-62088,1568-BEKZM,Male,Yes,Yes,Yes,10110,DSL,1940-01-31 00:00:00.000 Z,Credit card (automatic),,Yes,Yes,2701.5,No,Yes,Yes,Jakarta,No,1068456,90.05,Yes,No,Yes,8104.5,DKI Jakarta,ID,2022-07-11 00:00:00.000 Z,Yes,Two year,30
6044,2025-10-29 13:44:01.968 Z,2020Q3,-77956,4983-CCWMC,Male,No,No,No,55111,Fiber optic,2006-03-31 00:00:00.000 Z,Mailed check,,No,No,3688.8,No,No,No,Yogyakarta,Yes,1103695,69.6,No,No,Yes,18444,DI Yogyakarta,ID,2020-08-08 00:00:00.000 Z,No,Month-to-month,53
3191,2025-10-29 13:44:01.682 Z,2024Q1,-77956,2586-CWXVV,Male,No,No,No,55111,DSL,1977-03-16 00:00:00.000 Z,Electronic check,,Yes,No,273.6,No,No phone service,Yes,Yogyakarta,No,1103695,30.4,No,No,No,273.6,DI Yogyakarta,ID,2024-03-22 00:00:00.000 Z,No,Month-to-month,9
4486,2025-10-29 13:44:01.817 Z,2021Q4,-72575,1301-LOPVR,Male,Yes,No,No,60119,DSL,1983-09-07 00:00:00.000 Z,Credit card (automatic),,Yes,Yes,2047.95,No,No phone service,Yes,Surabaya,Yes,1127521,55.35,Yes,Yes,No,6143.85,Jawa Timur,ID,2021-11-27 00:00:00.000 Z,Yes,One year,37
3057,2025-10-29 13:44:01.664 Z,2021Q4,-69175,1971-DTCZB,Female,Yes,No,Yes,40111,DSL,1971-09-23 00:00:00.000 Z,Bank transfer (automatic),,Yes,Yes,3456.1,No,Yes,Yes,Bandung,Yes,1076191,90.95,Yes,No,Yes,10368.3,Jawa Barat,ID,2021-10-30 00:00:00.000 Z,Yes,Two year,38
2085,2025-10-29 13:44:01.544 Z,2024Q4,-12379,2294-SALNE,Male,Yes,No,No,76113,Fiber optic,2003-04-06 00:00:00.000 Z,Mailed check,,Yes,Yes,173.6,No,No,Yes,Balikpapan,No,1168523,86.8,No,No,Yes,173.6,Kalimantan Timur,ID,2024-10-19 00:00:00.000 Z,No,One year,2
1768,2025-10-29 13:44:01.496 Z,2025Q1,-69667,1389-CXMLU,Male,No,Yes,Yes,50135,Fiber optic,1944-10-11 00:00:00.000 Z,Electronic check,Competitor made better offer,No,Yes,-182.1,Yes,Yes,No,Semarang,No,1104167,91.05,No,No,Yes,-182.1,Jawa Tengah,ID,2025-02-12 00:00:00.000 Z,No,Month-to-month,-2
4613,2025-10-29 13:44:01.834 Z,2024Q3,-72575,6823-SIDFQ,Male,No internet service,No,No internet service,60119,No,1991-09-22 00:00:00.000 Z,Credit card (automatic),,No,No internet service,73,No,No,No internet service,Surabaya,No,1127521,18.25,No internet service,No,Yes,73,Jawa Timur,ID,2024-08-06 00:00:00.000 Z,No internet service,One year,4
5328,2025-10-29 13:44:01.902 Z,2020Q4,-69175,2832-SCUCO,Female,No internet service,No,No internet service,40111,No,1990-08-20 00:00:00.000 Z,Electronic check,,No,No internet service,1014.9,No,No,No internet service,Bandung,No,1076191,19.9,No internet service,No,Yes,5074.5,Jawa Barat,ID,2020-10-11 00:00:00.000 Z,No internet service,Month-to-month,51
1908,2025-10-29 13:44:01.519 Z,2021Q1,-77956,5067-XJQFU,Male,Yes,Yes,Yes,55111,Fiber optic,1958-11-12 00:00:00.000 Z,Electronic check,,Yes,Yes,4988.7,No,Yes,Yes,Yogyakarta,Yes,1103695,108.45,No,No,Yes,19954.8,DI Yogyakarta,ID,2021-02-27 00:00:00.000 Z,Yes,One year,46
6760,2025-10-29 13:44:02.034 Z,2020Q2,-69667,1705-GUHPV,Female,No internet service,No,No internet service,50135,No,1983-06-17 00:00:00.000 Z,Mailed check,,No,No internet service,1331,No,Yes,No internet service,Semarang,No,1104167,24.2,No internet service,No,Yes,6655,Jawa Tengah,ID,2020-06-02 00:00:00.000 Z,No internet service,Two year,55
3643,2025-10-29 13:44:01.737 Z,2021Q1,-51477,7389-KBFIT,Female,No,No,No,90111,DSL,1993-02-26 00:00:00.000 Z,Mailed check,,Yes,No,1452,No,No phone service,Yes,Makassar,Yes,1194327,30.25,No,Yes,No,5808,Sulawesi Selatan,ID,2021-01-19 00:00:00.000 Z,No,Month-to-month,48
889,2025-10-29 13:44:01.320 Z,2024Q1,-69175,7526-BEZQB,Male,No,No,Yes,40111,Fiber optic,1979-08-14 00:00:00.000 Z,Electronic check,Lack of self-service on Website,No,No,960.5,Yes,Yes,No,Bandung,Yes,1076191,96.05,No,No,Yes,960.5,Jawa Barat,ID,2024-03-06 00:00:00.000 Z,Yes,Month-to-month,10
5970,2025-10-29 13:44:01.960 Z,2024Q3,-62088,3057-VJJQE,Male,No,No,No,10110,DSL,1967-06-08 00:00:00.000 Z,Mailed check,,No,No,221,No,Yes,No,Jakarta,No,1068456,55.25,Yes,No,Yes,221,DKI Jakarta,ID,2024-08-21 00:00:00.000 Z,No,Two year,4
6617,2025-10-29 13:44:02.023 Z,2024Q2,-51477,4609-KNNWG,Female,No internet service,No,No internet service,90111,No,1997-09-27 00:00:00.000 Z,Mailed check,,Yes,No internet service,139.3,No,No,No internet service,Makassar,No,1194327,19.9,No internet service,Yes,Yes,139.3,Sulawesi Selatan,ID,2024-05-30 00:00:00.000 Z,No internet service,Two year,7
3528,2025-10-29 13:44:01.721 Z,2024Q4,-77956,0829-DDVLK,Female,No internet service,No,No internet service,55111,No,1979-09-29 00:00:00.000 Z,Credit card (automatic),,No,No internet service,20.1,No,No,No internet service,Yogyakarta,No,1103695,20.1,No internet service,No,Yes,20.1,DI Yogyakarta,ID,2024-11-17 00:00:00.000 Z,No internet service,One year,1
5022,2025-10-29 13:44:01.873 Z,2021Q1,-29909,5955-EPOAZ,Female,No internet service,No,No internet service,30111,No,1980-09-12 00:00:00.000 Z,Mailed check,,No,No internet service,1005.6,No,No,No internet service,Palembang,Yes,1047567,20.95,No internet service,No,Yes,4022.4,Sumatera Selatan,ID,2021-01-17 00:00:00.000 Z,No internet service,Month-to-month,48
5958,2025-10-29 13:44:01.960 Z,2021Q2,-62088,8746-BFOAJ,Male,No internet service,Yes,No internet service,10110,No,1937-08-26 00:00:00.000 Z,Bank transfer (automatic),,No,No internet service,902,No,No,No internet service,Jakarta,No,1068456,20.5,No internet service,No,Yes,3608,DKI Jakarta,ID,2021-05-01 00:00:00.000 Z,No internet service,One year,44
4592,2025-10-29 13:44:01.827 Z,2020Q3,35952,7159-FVYPK,Female,No,No,Yes,20111,DSL,1961-06-21 00:00:00.000 Z,Bank transfer (automatic),,Yes,Yes,3734.1,No,Yes,Yes,Medan,Yes,986722,69.15,No,Yes,Yes,18670.5,Sumatera Utara,ID,2020-07-05 00:00:00.000 Z,No,Month-to-month,54
4857,2025-10-29 13:44:01.855 Z,2025Q3,35952,7446-YPODE,Male,No,Yes,No,20111,DSL,1956-04-27 00:00:00.000 Z,Bank transfer (automatic),,No,No,-542.25,No,Yes,Yes,Medan,No,986722,60.25,Yes,No,Yes,-542.25,Sumatera Utara,ID,2025-09-08 00:00:00.000 Z,No,Month-to-month,-9
4261,2025-10-29 13:44:01.798 Z,2020Q1,-86705,4825-XJGDM,Female,Yes,No,No,80114,DSL,1981-06-11 00:00:00.000 Z,Credit card (automatic),,No,Yes,2534.6,No,No phone service,Yes,Denpasar,No,1152126,43.7,Yes,No,No,12673,Bali,ID,2020-03-08 00:00:00.000 Z,No,One year,58
108,2025-10-29 13:44:01.122 Z,2025Q1,-77956,9063-ZGTUY,Female,No internet service,No,No internet service,55111,No,1967-08-01 00:00:00.000 Z,Mailed check,Don't know,Yes,No internet service,-38.8,Yes,No,No internet service,Yogyakarta,Yes,1103695,19.4,No internet service,No,Yes,-38.8,DI Yogyakarta,ID,2025-02-01 00:00:00.000 Z,No internet service,Month-to-month,-2
5983,2025-10-29 13:44:01.960 Z,2022Q2,35952,1998-VHJHK,Female,No internet service,No,No internet service,20111,No,1992-07-06 00:00:00.000 Z,Mailed check,,No,No internet service,612.8,No,No,No internet service,Medan,No,986722,19.15,No internet service,No,Yes,1.83839999999999e+16,Sumatera Utara,ID,2022-04-18 00:00:00.000 Z,No internet service,One year,32
3516,2025-10-29 13:44:01.720 Z,2022Q3,35952,3420-ZDBMA,Male,No,Yes,No,20111,Fiber optic,1958-03-21 00:00:00.000 Z,Mailed check,,No,No,1929.15,No,No,No,Medan,Yes,986722,71.45,No,No,Yes,5.78745e+15,Sumatera Utara,ID,2022-09-29 00:00:00.000 Z,No,Month-to-month,27
3107,2025-10-29 13:44:01.678 Z,2021Q3,-72575,9225-BZLNZ,Male,No,No,Yes,60119,DSL,1967-08-12 00:00:00.000 Z,Electronic check,,Yes,Yes,3410,No,Yes,Yes,Surabaya,Yes,1127521,85.25,Yes,No,Yes,13640,Jawa Timur,ID,2021-08-31 00:00:00.000 Z,Yes,Two year,40
1258,2025-10-29 13:44:01.400 Z,2025Q1,-12379,5174-RNGBH,Female,Yes,No,Yes,76113,DSL,1987-11-07 00:00:00.000 Z,Mailed check,Network reliability,No,No,-198.75,Yes,No,Yes,Balikpapan,No,1168523,66.25,No,No,Yes,-198.75,Kalimantan Timur,ID,2025-03-06 00:00:00.000 Z,No,Month-to-month,-3
3793,2025-10-29 13:44:01.749 Z,2024Q3,-86705,5945-AZYHT,Male,No,No,Yes,80114,Fiber optic,1981-12-20 00:00:00.000 Z,Electronic check,,Yes,Yes,328.8,No,Yes,Yes,Denpasar,Yes,1152126,109.6,Yes,No,Yes,328.8,Bali,ID,2024-09-12 00:00:00.000 Z,Yes,One year,3
4126,2025-10-29 13:44:01.785 Z,2022Q3,-69667,7503-EPSZW,Female,No internet service,No,No internet service,50135,No,1978-06-21 00:00:00.000 Z,Mailed check,,Yes,No internet service,697.45,No,Yes,No internet service,Semarang,Yes,1104167,24.05,No internet service,Yes,Yes,2.09235e+16,Jawa Tengah,ID,2022-07-30 00:00:00.000 Z,No internet service,Two year,29
6928,2025-10-29 13:44:02.051 Z,2021Q2,-72575,8065-QBYTO,Female,Yes,Yes,Yes,60119,Fiber optic,1945-07-05 00:00:00.000 Z,Credit card (automatic),,No,No,4384.6,No,Yes,Yes,Surabaya,Yes,1127521,99.65,Yes,No,Yes,17538.4,Jawa Timur,ID,2021-04-23 00:00:00.000 Z,No,One year,44
